T=14.7, H=46.9, 23-Nov-2015, 10.00.03
T=14.7, H=46.9, 23-Nov-2015, 10.15.02
T=14.7, H=46.9, 23-Nov-2015, 10.30.05
T=14.6, H=46.8, 23-Nov-2015, 10.45.06
T=14.7, H=46.7, 23-Nov-2015, 11.00.02
T=14.7, H=46.8, 23-Nov-2015, 11.15.05
T=14.7, H=46.8, 23-Nov-2015, 11.30.10
T=14.6, H=46.8, 23-Nov-2015, 11.45.03
T=14.6, H=46.8, 23-Nov-2015, 12.00.03
T=14.6, H=46.7, 23-Nov-2015, 12.15.02
T=14.6, H=46.7, 23-Nov-2015, 12.30.03
T=14.6, H=46.6, 23-Nov-2015, 12.45.05
T=14.6, H=46.6, 23-Nov-2015, 13.00.03
T=14.6, H=46.6, 23-Nov-2015, 13.15.02
T=14.5, H=46.6, 23-Nov-2015, 13.30.02
T=14.5, H=46.6, 23-Nov-2015, 13.45.05
T=14.5, H=46.6, 23-Nov-2015, 14.00.03
T=14.4, H=46.6, 23-Nov-2015, 14.15.08
T=14.3, H=46.8, 23-Nov-2015, 14.30.02
T=14.3, H=47.0, 23-Nov-2015, 14.45.03
T=14.3, H=46.9, 23-Nov-2015, 15.00.02
T=14.2, H=46.4, 23-Nov-2015, 15.15.10
T=14.2, H=46.8, 23-Nov-2015, 15.30.02
T=14.2, H=46.7, 23-Nov-2015, 15.45.03
T=14.1, H=46.8, 23-Nov-2015, 16.00.03
T=14.1, H=46.6, 23-Nov-2015, 16.15.02
T=14.1, H=46.4, 23-Nov-2015, 16.30.03
T=14.0, H=46.3, 23-Nov-2015, 16.45.05
T=14.0, H=46.7, 23-Nov-2015, 17.00.03
T=14.0, H=46.9, 23-Nov-2015, 17.15.03
T=14.0, H=46.9, 23-Nov-2015, 17.30.02
T=13.9, H=47.0, 23-Nov-2015, 17.45.07
T=13.9, H=47.1, 23-Nov-2015, 18.00.03
T=13.9, H=47.3, 23-Nov-2015, 18.15.02
T=13.9, H=47.1, 23-Nov-2015, 18.30.02
T=13.9, H=48.3, 23-Nov-2015, 18.45.03
T=13.9, H=47.7, 23-Nov-2015, 19.00.02
T=13.9, H=47.6, 23-Nov-2015, 19.15.02
T=13.9, H=47.8, 23-Nov-2015, 19.30.02
T=14.3, H=49.2, 23-Nov-2015, 19.45.03
T=15.3, H=49.2, 23-Nov-2015, 20.00.05
T=16.5, H=48.4, 23-Nov-2015, 20.15.02
T=17.5, H=47.2, 23-Nov-2015, 20.30.02
T=18.6, H=46.8, 23-Nov-2015, 20.45.03
T=19.3, H=45.7, 23-Nov-2015, 21.00.05
T=20.0, H=45.0, 23-Nov-2015, 21.15.03
T=20.6, H=44.2, 23-Nov-2015, 21.30.03
T=20.6, H=43.9, 23-Nov-2015, 21.45.02
T=20.2, H=44.2, 23-Nov-2015, 22.00.05
T=19.9, H=44.5, 23-Nov-2015, 22.15.03
T=19.5, H=44.7, 23-Nov-2015, 22.30.03
T=19.2, H=44.8, 23-Nov-2015, 22.45.02
T=18.8, H=45.4, 23-Nov-2015, 23.00.03
T=18.3, H=45.8, 23-Nov-2015, 23.15.05
T=17.8, H=46.1, 23-Nov-2015, 23.30.03
T=17.4, H=46.5, 23-Nov-2015, 23.45.05
T=17.1, H=46.7, 24-Nov-2015, 00.00.02
T=16.8, H=46.9, 24-Nov-2015, 00.15.03
T=16.5, H=47.4, 24-Nov-2015, 00.30.02
T=16.3, H=47.7, 24-Nov-2015, 00.45.05
T=16.1, H=47.8, 24-Nov-2015, 01.00.03
T=16.0, H=47.9, 24-Nov-2015, 01.15.03
T=15.8, H=48.2, 24-Nov-2015, 01.30.05
T=15.7, H=48.5, 24-Nov-2015, 01.45.03
T=15.6, H=48.6, 24-Nov-2015, 02.00.02
T=15.5, H=48.8, 24-Nov-2015, 02.15.02
T=15.4, H=48.9, 24-Nov-2015, 02.30.03
T=15.3, H=49.2, 24-Nov-2015, 02.45.03
T=15.3, H=49.2, 24-Nov-2015, 03.00.10
T=15.2, H=49.2, 24-Nov-2015, 03.15.10
T=15.1, H=49.2, 24-Nov-2015, 03.30.03
T=15.1, H=49.3, 24-Nov-2015, 03.45.03
T=15.1, H=49.4, 24-Nov-2015, 04.00.03
T=15.0, H=49.4, 24-Nov-2015, 04.15.05
T=15.0, H=49.5, 24-Nov-2015, 04.30.03
T=15.0, H=49.5, 24-Nov-2015, 04.45.02
T=14.9, H=49.6, 24-Nov-2015, 05.00.03
T=14.9, H=49.6, 24-Nov-2015, 05.15.05
T=14.9, H=49.7, 24-Nov-2015, 05.30.08
T=14.9, H=49.8, 24-Nov-2015, 05.45.02
T=14.8, H=49.8, 24-Nov-2015, 06.00.10
T=14.8, H=49.8, 24-Nov-2015, 06.15.02
T=14.8, H=49.9, 24-Nov-2015, 06.30.03
T=14.8, H=49.8, 24-Nov-2015, 06.45.05
T=14.8, H=49.9, 24-Nov-2015, 07.00.03
T=14.7, H=49.9, 24-Nov-2015, 07.15.02
T=14.7, H=50.0, 24-Nov-2015, 07.30.07
T=14.7, H=50.0, 24-Nov-2015, 07.45.08
T=14.7, H=50.0, 24-Nov-2015, 08.00.03
T=14.7, H=50.1, 24-Nov-2015, 08.15.02
T=14.8, H=51.1, 24-Nov-2015, 08.30.02
T=14.8, H=51.6, 24-Nov-2015, 08.45.05
T=14.8, H=51.8, 24-Nov-2015, 09.00.04
T=14.8, H=51.8, 24-Nov-2015, 09.15.05
T=14.8, H=51.6, 24-Nov-2015, 09.30.03
T=14.8, H=51.6, 24-Nov-2015, 09.45.03
T=14.8, H=51.5, 24-Nov-2015, 10.00.03
T=14.9, H=51.8, 24-Nov-2015, 10.15.02
T=14.8, H=51.6, 24-Nov-2015, 10.30.08
T=14.8, H=51.7, 24-Nov-2015, 10.45.03
T=14.8, H=51.7, 24-Nov-2015, 11.00.05
T=14.8, H=51.6, 24-Nov-2015, 11.15.02
T=14.8, H=51.7, 24-Nov-2015, 11.30.07
T=14.7, H=51.7, 24-Nov-2015, 11.45.03
T=14.7, H=51.6, 24-Nov-2015, 12.00.02
T=14.7, H=51.6, 24-Nov-2015, 12.15.02
T=14.7, H=51.6, 24-Nov-2015, 12.30.03
T=14.7, H=51.6, 24-Nov-2015, 12.45.02
T=14.7, H=51.6, 24-Nov-2015, 13.00.05
T=14.7, H=51.7, 24-Nov-2015, 13.15.05
T=14.7, H=51.8, 24-Nov-2015, 13.30.05
T=14.7, H=51.7, 24-Nov-2015, 13.45.03
T=14.7, H=51.9, 24-Nov-2015, 14.00.10
T=14.7, H=51.9, 24-Nov-2015, 14.15.05
T=14.7, H=51.9, 24-Nov-2015, 14.30.03
T=14.7, H=52.1, 24-Nov-2015, 14.45.02
T=14.6, H=51.9, 24-Nov-2015, 15.00.08
T=14.6, H=51.8, 24-Nov-2015, 15.15.03
T=14.6, H=51.8, 24-Nov-2015, 15.30.02
T=14.6, H=51.9, 24-Nov-2015, 15.45.06
T=14.6, H=52.0, 24-Nov-2015, 16.00.05
T=14.5, H=51.9, 24-Nov-2015, 16.15.07
T=14.5, H=52.0, 24-Nov-2015, 16.30.02
T=14.5, H=51.9, 24-Nov-2015, 16.45.03
T=14.5, H=51.9, 24-Nov-2015, 17.00.03
T=14.5, H=52.0, 24-Nov-2015, 17.15.02
T=14.5, H=52.0, 24-Nov-2015, 17.30.02
T=14.5, H=52.1, 24-Nov-2015, 17.45.03
T=14.5, H=52.1, 24-Nov-2015, 18.00.03
T=14.5, H=52.1, 24-Nov-2015, 18.15.12
T=14.5, H=52.1, 24-Nov-2015, 18.30.02
T=14.7, H=52.7, 24-Nov-2015, 18.45.03
T=15.1, H=52.3, 24-Nov-2015, 19.00.03
T=15.5, H=51.9, 24-Nov-2015, 19.15.03
T=15.6, H=51.8, 24-Nov-2015, 19.30.02
T=15.9, H=52.2, 24-Nov-2015, 19.45.13
T=16.5, H=52.4, 24-Nov-2015, 20.00.03
T=17.0, H=51.7, 24-Nov-2015, 20.15.05
T=17.4, H=50.8, 24-Nov-2015, 20.30.02
T=17.7, H=50.3, 24-Nov-2015, 20.45.03
T=18.1, H=50.3, 24-Nov-2015, 21.00.03
T=18.3, H=50.0, 24-Nov-2015, 21.15.02
T=18.5, H=50.0, 24-Nov-2015, 21.30.11
T=18.8, H=49.6, 24-Nov-2015, 21.45.02
T=18.6, H=49.9, 24-Nov-2015, 22.00.03
T=18.5, H=49.6, 24-Nov-2015, 22.15.03
T=18.4, H=49.2, 24-Nov-2015, 22.30.05
T=18.3, H=49.5, 24-Nov-2015, 22.45.03
T=18.3, H=49.6, 24-Nov-2015, 23.00.05
T=18.3, H=49.6, 24-Nov-2015, 23.15.02
T=18.2, H=49.0, 24-Nov-2015, 23.30.05
T=18.1, H=48.8, 24-Nov-2015, 23.45.03
T=18.0, H=48.8, 25-Nov-2015, 00.00.05
T=17.8, H=48.8, 25-Nov-2015, 00.15.03
T=17.7, H=48.8, 25-Nov-2015, 00.30.02
T=17.5, H=49.2, 25-Nov-2015, 00.45.03
T=17.2, H=49.0, 25-Nov-2015, 01.00.13
T=17.0, H=49.4, 25-Nov-2015, 01.15.05
T=16.8, H=49.9, 25-Nov-2015, 01.30.06
T=16.6, H=50.3, 25-Nov-2015, 01.45.02
T=16.4, H=50.4, 25-Nov-2015, 02.00.03
T=16.3, H=50.7, 25-Nov-2015, 02.15.02
T=16.2, H=50.7, 25-Nov-2015, 02.30.02
T=16.0, H=50.8, 25-Nov-2015, 02.45.03
T=16.0, H=50.9, 25-Nov-2015, 03.00.03
T=15.9, H=51.0, 25-Nov-2015, 03.15.07
T=15.8, H=51.1, 25-Nov-2015, 03.30.02
T=15.7, H=51.2, 25-Nov-2015, 03.45.03
T=15.7, H=51.2, 25-Nov-2015, 04.00.03
T=15.6, H=51.3, 25-Nov-2015, 04.15.03
T=15.6, H=51.4, 25-Nov-2015, 04.30.05
T=15.5, H=51.4, 25-Nov-2015, 04.45.03
T=15.5, H=51.5, 25-Nov-2015, 05.00.02
T=15.4, H=51.4, 25-Nov-2015, 05.15.03
T=15.4, H=51.5, 25-Nov-2015, 05.30.08
T=15.4, H=51.6, 25-Nov-2015, 05.45.02
T=15.3, H=51.6, 25-Nov-2015, 06.00.03
T=15.4, H=51.6, 25-Nov-2015, 06.15.02
T=15.3, H=51.7, 25-Nov-2015, 06.30.03
T=15.3, H=51.8, 25-Nov-2015, 06.45.02
T=15.2, H=51.7, 25-Nov-2015, 07.00.03
T=15.2, H=51.7, 25-Nov-2015, 07.15.03
T=15.2, H=51.8, 25-Nov-2015, 07.30.03
T=15.2, H=51.8, 25-Nov-2015, 07.45.05
T=15.2, H=51.9, 25-Nov-2015, 08.00.02
T=15.2, H=52.1, 25-Nov-2015, 08.15.03
T=15.1, H=52.0, 25-Nov-2015, 08.30.03
T=15.2, H=52.9, 25-Nov-2015, 08.45.07
T=15.2, H=53.6, 25-Nov-2015, 09.00.03
T=15.2, H=53.8, 25-Nov-2015, 09.15.03
T=15.3, H=53.8, 25-Nov-2015, 09.30.06
T=15.3, H=54.0, 25-Nov-2015, 09.45.02
T=15.3, H=54.1, 25-Nov-2015, 10.00.05
T=15.3, H=53.9, 25-Nov-2015, 10.15.07
T=15.3, H=53.9, 25-Nov-2015, 10.30.03
T=15.2, H=53.8, 25-Nov-2015, 10.45.03
T=15.3, H=53.9, 25-Nov-2015, 11.00.05
T=15.3, H=53.7, 25-Nov-2015, 11.15.11
T=15.3, H=53.6, 25-Nov-2015, 11.30.05
T=15.3, H=53.2, 25-Nov-2015, 11.45.02
T=15.3, H=53.1, 25-Nov-2015, 12.00.02
T=15.3, H=52.9, 25-Nov-2015, 12.15.03
T=15.4, H=52.6, 25-Nov-2015, 12.30.03
T=15.4, H=52.6, 25-Nov-2015, 12.45.05
T=15.3, H=52.5, 25-Nov-2015, 13.00.02
T=15.3, H=52.3, 25-Nov-2015, 13.15.03
T=15.3, H=52.4, 25-Nov-2015, 13.30.03
T=15.3, H=52.5, 25-Nov-2015, 13.45.02
T=15.2, H=52.4, 25-Nov-2015, 14.00.03
T=15.3, H=52.5, 25-Nov-2015, 14.15.05
T=15.2, H=52.4, 25-Nov-2015, 14.30.03
T=15.2, H=52.5, 25-Nov-2015, 14.45.03
T=15.2, H=52.6, 25-Nov-2015, 15.00.02
T=15.2, H=52.6, 25-Nov-2015, 15.15.03
T=15.2, H=52.4, 25-Nov-2015, 15.30.05
T=15.1, H=52.4, 25-Nov-2015, 15.45.05
T=15.1, H=52.4, 25-Nov-2015, 16.00.03
T=15.1, H=52.4, 25-Nov-2015, 16.15.02
T=15.1, H=52.5, 25-Nov-2015, 16.30.02
T=15.1, H=52.4, 25-Nov-2015, 16.45.03
T=15.1, H=52.5, 25-Nov-2015, 17.00.03
T=15.1, H=52.5, 25-Nov-2015, 17.15.03
T=15.1, H=52.5, 25-Nov-2015, 17.30.05
T=15.0, H=52.4, 25-Nov-2015, 17.45.03
T=15.0, H=52.4, 25-Nov-2015, 18.00.03
T=15.0, H=52.5, 25-Nov-2015, 18.15.05
T=15.1, H=53.6, 25-Nov-2015, 18.30.03
T=15.1, H=54.9, 25-Nov-2015, 18.45.02
T=15.1, H=55.2, 25-Nov-2015, 19.00.05
T=15.1, H=55.3, 25-Nov-2015, 19.15.03
T=15.2, H=55.5, 25-Nov-2015, 19.30.03
T=15.3, H=55.2, 25-Nov-2015, 19.45.07
T=15.3, H=54.9, 25-Nov-2015, 20.00.03
T=15.3, H=54.8, 25-Nov-2015, 20.15.03
T=15.3, H=54.6, 25-Nov-2015, 20.30.05
T=15.3, H=54.5, 25-Nov-2015, 20.45.02
T=15.2, H=54.2, 25-Nov-2015, 21.00.03
T=15.2, H=54.1, 25-Nov-2015, 21.15.03
T=15.2, H=54.1, 25-Nov-2015, 21.30.03
T=15.2, H=54.0, 25-Nov-2015, 21.45.03
T=15.6, H=54.5, 25-Nov-2015, 22.00.02
T=16.2, H=53.7, 25-Nov-2015, 22.15.08
T=16.6, H=53.0, 25-Nov-2015, 22.30.03
T=17.0, H=52.3, 25-Nov-2015, 22.45.02
T=17.5, H=52.8, 25-Nov-2015, 23.00.03
T=18.5, H=51.8, 25-Nov-2015, 23.15.02
T=18.3, H=51.4, 25-Nov-2015, 23.30.05
T=18.3, H=51.4, 25-Nov-2015, 23.45.02
T=18.0, H=50.3, 26-Nov-2015, 00.00.03
T=17.6, H=51.4, 26-Nov-2015, 00.15.05
T=17.6, H=51.4, 26-Nov-2015, 00.30.03
T=17.4, H=51.7, 26-Nov-2015, 00.45.02
T=17.2, H=52.0, 26-Nov-2015, 01.00.03
T=17.0, H=52.1, 26-Nov-2015, 01.15.03
T=16.8, H=52.1, 26-Nov-2015, 01.30.03
T=16.5, H=52.4, 26-Nov-2015, 01.45.05
T=16.5, H=52.4, 26-Nov-2015, 02.00.02
T=16.4, H=52.7, 26-Nov-2015, 02.15.02
T=16.3, H=53.0, 26-Nov-2015, 02.30.03
T=16.3, H=53.3, 26-Nov-2015, 02.45.02
T=16.2, H=53.2, 26-Nov-2015, 03.00.02
T=16.1, H=53.3, 26-Nov-2015, 03.15.03
T=16.1, H=53.6, 26-Nov-2015, 03.30.02
T=16.0, H=53.6, 26-Nov-2015, 03.45.03
T=16.0, H=53.7, 26-Nov-2015, 04.00.03
T=15.9, H=53.7, 26-Nov-2015, 04.15.02
T=15.8, H=53.9, 26-Nov-2015, 04.30.03
T=15.8, H=53.9, 26-Nov-2015, 04.45.05
T=15.8, H=53.9, 26-Nov-2015, 05.00.03
T=15.7, H=54.1, 26-Nov-2015, 05.15.08
T=15.7, H=54.1, 26-Nov-2015, 05.30.02
T=15.7, H=54.1, 26-Nov-2015, 05.45.03
T=15.7, H=54.1, 26-Nov-2015, 06.00.03
T=15.7, H=54.2, 26-Nov-2015, 06.15.02
T=15.6, H=54.1, 26-Nov-2015, 06.30.05
T=15.6, H=54.1, 26-Nov-2015, 06.45.02
T=15.6, H=54.2, 26-Nov-2015, 07.00.03
T=15.6, H=54.2, 26-Nov-2015, 07.15.03
T=15.6, H=54.2, 26-Nov-2015, 07.30.05
T=15.6, H=54.2, 26-Nov-2015, 07.45.03
T=15.5, H=54.3, 26-Nov-2015, 08.00.02
T=15.5, H=54.3, 26-Nov-2015, 08.15.03
T=15.5, H=54.4, 26-Nov-2015, 08.30.03
T=15.6, H=54.7, 26-Nov-2015, 08.45.02
T=15.4, H=54.8, 26-Nov-2015, 09.00.03
T=15.3, H=55.0, 26-Nov-2015, 09.15.03
T=15.2, H=55.3, 26-Nov-2015, 09.30.03
T=15.2, H=55.6, 26-Nov-2015, 09.45.02
T=15.2, H=55.5, 26-Nov-2015, 10.00.05
T=15.2, H=55.5, 26-Nov-2015, 10.15.02
T=15.2, H=55.6, 26-Nov-2015, 10.30.03
T=15.2, H=55.5, 26-Nov-2015, 10.45.02
T=15.2, H=55.8, 26-Nov-2015, 11.00.03
T=15.1, H=56.2, 26-Nov-2015, 11.15.03
T=15.0, H=56.9, 26-Nov-2015, 11.30.02
T=15.0, H=57.2, 26-Nov-2015, 11.45.03
T=15.0, H=57.6, 26-Nov-2015, 12.00.03
T=14.9, H=57.9, 26-Nov-2015, 12.15.02
T=15.0, H=58.2, 26-Nov-2015, 12.30.03
T=14.9, H=58.2, 26-Nov-2015, 12.45.08
T=14.9, H=58.4, 26-Nov-2015, 13.00.07
T=14.9, H=58.5, 26-Nov-2015, 13.15.03
T=14.9, H=58.2, 26-Nov-2015, 13.30.03
T=14.9, H=58.0, 26-Nov-2015, 13.45.02
T=15.0, H=57.5, 26-Nov-2015, 14.00.03
T=15.0, H=57.3, 26-Nov-2015, 14.15.02
T=15.0, H=57.3, 26-Nov-2015, 14.30.02
T=15.0, H=57.3, 26-Nov-2015, 14.45.03
T=15.0, H=57.3, 26-Nov-2015, 15.00.02
T=14.9, H=58.4, 26-Nov-2015, 15.15.07
T=14.9, H=58.4, 26-Nov-2015, 15.30.03
T=14.9, H=58.8, 26-Nov-2015, 15.45.02
T=14.9, H=59.2, 26-Nov-2015, 16.00.07
T=14.9, H=59.2, 26-Nov-2015, 16.15.03
T=14.9, H=59.6, 26-Nov-2015, 16.30.03
T=14.9, H=59.8, 26-Nov-2015, 16.45.02
T=14.9, H=59.5, 26-Nov-2015, 17.00.06
T=14.8, H=59.4, 26-Nov-2015, 17.15.02
T=14.8, H=59.7, 26-Nov-2015, 17.30.03
T=14.8, H=60.2, 26-Nov-2015, 17.45.05
T=14.9, H=58.6, 26-Nov-2015, 18.00.08
T=14.9, H=58.7, 26-Nov-2015, 18.15.02
T=15.8, H=57.0, 26-Nov-2015, 18.30.05
T=15.8, H=56.9, 26-Nov-2015, 18.45.02
T=16.1, H=56.1, 26-Nov-2015, 19.00.03
T=16.7, H=55.2, 26-Nov-2015, 19.15.08
T=17.0, H=54.9, 26-Nov-2015, 19.30.05
T=17.0, H=54.9, 26-Nov-2015, 19.45.02
T=17.1, H=54.5, 26-Nov-2015, 20.00.02
T=17.3, H=54.2, 26-Nov-2015, 20.15.03
T=17.5, H=54.2, 26-Nov-2015, 20.30.02
T=17.3, H=54.5, 26-Nov-2015, 20.45.03
T=17.3, H=54.8, 26-Nov-2015, 21.00.03
T=17.3, H=56.6, 26-Nov-2015, 21.15.02
T=17.3, H=56.6, 26-Nov-2015, 21.30.06
T=17.3, H=56.6, 26-Nov-2015, 21.45.02
T=17.3, H=56.4, 26-Nov-2015, 22.00.03
T=17.3, H=56.1, 26-Nov-2015, 22.15.02
T=17.3, H=55.9, 26-Nov-2015, 22.30.05
T=17.2, H=55.8, 26-Nov-2015, 22.45.02
T=17.2, H=55.9, 26-Nov-2015, 23.00.05
T=17.2, H=55.9, 26-Nov-2015, 23.15.03
T=17.1, H=55.5, 26-Nov-2015, 23.30.08
T=17.1, H=55.5, 26-Nov-2015, 23.45.02
T=17.0, H=55.7, 27-Nov-2015, 00.00.03
T=16.7, H=56.0, 27-Nov-2015, 00.15.05
T=16.7, H=56.0, 27-Nov-2015, 00.30.03
T=16.6, H=56.1, 27-Nov-2015, 00.45.05
T=16.5, H=56.1, 27-Nov-2015, 01.00.03
T=16.4, H=56.1, 27-Nov-2015, 01.15.03
T=16.5, H=56.2, 27-Nov-2015, 01.30.02
T=16.4, H=56.2, 27-Nov-2015, 01.45.03
T=16.3, H=56.3, 27-Nov-2015, 02.00.03
T=16.3, H=56.3, 27-Nov-2015, 02.15.02
T=16.3, H=56.3, 27-Nov-2015, 02.30.03
T=16.2, H=56.3, 27-Nov-2015, 02.45.03
T=16.2, H=56.5, 27-Nov-2015, 03.00.05
T=16.1, H=56.5, 27-Nov-2015, 03.15.02
T=16.1, H=56.8, 27-Nov-2015, 03.30.06
T=16.0, H=56.7, 27-Nov-2015, 03.45.02
T=16.0, H=56.8, 27-Nov-2015, 04.00.05
T=16.0, H=56.8, 27-Nov-2015, 04.15.05
T=16.0, H=56.8, 27-Nov-2015, 04.30.02
T=16.0, H=56.6, 27-Nov-2015, 04.45.03
T=16.0, H=56.6, 27-Nov-2015, 05.00.02
T=16.0, H=56.6, 27-Nov-2015, 05.15.02
T=16.0, H=56.7, 27-Nov-2015, 05.30.03
T=16.0, H=56.7, 27-Nov-2015, 05.45.02
T=15.9, H=56.8, 27-Nov-2015, 06.00.03
T=15.9, H=56.9, 27-Nov-2015, 06.15.03
T=15.9, H=56.8, 27-Nov-2015, 06.30.03
T=15.9, H=56.7, 27-Nov-2015, 06.45.02
T=15.9, H=56.7, 27-Nov-2015, 07.00.03
T=15.9, H=56.8, 27-Nov-2015, 07.15.03
T=15.9, H=56.8, 27-Nov-2015, 07.30.03
T=15.9, H=56.7, 27-Nov-2015, 07.45.02
T=15.8, H=56.7, 27-Nov-2015, 08.00.05
T=15.8, H=56.7, 27-Nov-2015, 08.15.03
T=15.8, H=56.8, 27-Nov-2015, 08.30.05
T=15.8, H=56.8, 27-Nov-2015, 08.45.03
T=15.9, H=57.6, 27-Nov-2015, 09.00.03
T=15.9, H=57.8, 27-Nov-2015, 09.15.02
T=16.0, H=57.5, 27-Nov-2015, 09.30.05
T=16.0, H=57.5, 27-Nov-2015, 09.45.02
T=16.0, H=57.5, 27-Nov-2015, 10.00.03
T=16.0, H=57.7, 27-Nov-2015, 10.15.02
T=16.0, H=57.7, 27-Nov-2015, 10.30.02
T=16.0, H=57.6, 27-Nov-2015, 10.45.05
T=16.0, H=57.5, 27-Nov-2015, 11.00.06
T=16.0, H=57.6, 27-Nov-2015, 11.15.07
T=16.0, H=57.6, 27-Nov-2015, 11.30.03
T=16.0, H=57.5, 27-Nov-2015, 11.45.03
T=15.9, H=57.5, 27-Nov-2015, 12.00.02
T=16.0, H=57.5, 27-Nov-2015, 12.15.03
T=16.0, H=57.4, 27-Nov-2015, 12.30.02
T=16.0, H=57.4, 27-Nov-2015, 12.45.02
T=16.0, H=57.3, 27-Nov-2015, 13.00.03
T=15.9, H=57.2, 27-Nov-2015, 13.15.02
T=15.9, H=57.3, 27-Nov-2015, 13.30.02
T=15.9, H=57.2, 27-Nov-2015, 13.45.03
T=15.9, H=57.2, 27-Nov-2015, 14.00.02
T=15.9, H=57.2, 27-Nov-2015, 14.15.03
T=15.9, H=57.3, 27-Nov-2015, 14.30.03
T=15.8, H=57.1, 27-Nov-2015, 14.45.05
T=15.9, H=57.1, 27-Nov-2015, 15.00.02
T=15.8, H=57.0, 27-Nov-2015, 15.15.02
T=15.8, H=57.2, 27-Nov-2015, 15.30.03
T=15.8, H=57.2, 27-Nov-2015, 15.45.02
T=15.8, H=57.2, 27-Nov-2015, 16.00.03
T=15.8, H=57.2, 27-Nov-2015, 16.15.08
T=15.7, H=57.2, 27-Nov-2015, 16.30.02
T=15.7, H=57.3, 27-Nov-2015, 16.45.05
T=15.7, H=57.3, 27-Nov-2015, 17.00.03
T=15.7, H=57.4, 27-Nov-2015, 17.15.05
T=15.7, H=57.1, 27-Nov-2015, 17.30.10
T=15.7, H=57.1, 27-Nov-2015, 17.45.03
T=15.7, H=55.3, 27-Nov-2015, 18.00.05
T=15.6, H=54.4, 27-Nov-2015, 18.15.13
T=15.6, H=54.5, 27-Nov-2015, 18.30.10
T=15.6, H=54.5, 27-Nov-2015, 18.45.02
T=15.6, H=54.0, 27-Nov-2015, 19.00.02
T=15.5, H=53.8, 27-Nov-2015, 19.15.05
T=15.5, H=53.6, 27-Nov-2015, 19.30.03
T=15.4, H=52.7, 27-Nov-2015, 19.45.03
T=15.4, H=52.3, 27-Nov-2015, 20.00.02
T=15.4, H=51.8, 27-Nov-2015, 20.15.03
T=15.4, H=51.4, 27-Nov-2015, 20.30.02
T=15.3, H=51.0, 27-Nov-2015, 20.45.02
T=15.2, H=51.1, 27-Nov-2015, 21.00.03
T=15.3, H=51.8, 27-Nov-2015, 21.15.02
T=15.3, H=51.9, 27-Nov-2015, 21.30.02
T=15.2, H=49.3, 27-Nov-2015, 21.45.03
T=15.2, H=51.6, 27-Nov-2015, 22.00.02
T=15.4, H=52.8, 27-Nov-2015, 22.15.03
T=16.1, H=51.7, 27-Nov-2015, 22.30.03
T=16.5, H=52.0, 27-Nov-2015, 22.45.02
T=16.8, H=51.0, 27-Nov-2015, 23.00.03
T=17.0, H=49.8, 27-Nov-2015, 23.15.02
T=17.3, H=49.5, 27-Nov-2015, 23.30.02
T=17.6, H=49.0, 27-Nov-2015, 23.45.05
T=17.7, H=49.1, 28-Nov-2015, 00.00.03
T=17.7, H=45.6, 28-Nov-2015, 00.15.05
T=17.5, H=44.9, 28-Nov-2015, 00.30.05
T=17.5, H=44.8, 28-Nov-2015, 00.45.03
T=17.3, H=45.2, 28-Nov-2015, 01.00.03
T=17.0, H=45.0, 28-Nov-2015, 01.15.02
T=16.8, H=45.2, 28-Nov-2015, 01.30.03
T=16.6, H=45.4, 28-Nov-2015, 01.45.03
T=16.5, H=45.1, 28-Nov-2015, 02.00.02
T=16.4, H=45.0, 28-Nov-2015, 02.15.03
T=16.3, H=45.2, 28-Nov-2015, 02.30.03
T=16.1, H=45.1, 28-Nov-2015, 02.45.02
T=16.1, H=45.8, 28-Nov-2015, 03.00.03
T=15.9, H=45.8, 28-Nov-2015, 03.15.05
T=15.9, H=45.8, 28-Nov-2015, 03.30.03
T=15.8, H=46.7, 28-Nov-2015, 03.45.07
T=15.8, H=46.8, 28-Nov-2015, 04.00.03
T=15.7, H=47.1, 28-Nov-2015, 04.15.02
T=15.6, H=47.7, 28-Nov-2015, 04.30.05
T=15.5, H=48.2, 28-Nov-2015, 04.45.05
T=15.5, H=48.2, 28-Nov-2015, 05.00.02
T=15.5, H=48.2, 28-Nov-2015, 05.15.02
T=15.5, H=48.4, 28-Nov-2015, 05.30.05
T=15.4, H=48.3, 28-Nov-2015, 05.45.03
T=15.4, H=47.9, 28-Nov-2015, 06.00.03
T=15.4, H=48.4, 28-Nov-2015, 06.15.02
T=15.3, H=48.6, 28-Nov-2015, 06.30.05
T=15.2, H=48.4, 28-Nov-2015, 06.45.02
T=15.3, H=48.8, 28-Nov-2015, 07.00.03
T=15.2, H=48.6, 28-Nov-2015, 07.15.05
T=15.1, H=48.6, 28-Nov-2015, 07.30.03
T=15.1, H=48.8, 28-Nov-2015, 07.45.02
T=15.1, H=49.0, 28-Nov-2015, 08.00.03
T=15.0, H=49.0, 28-Nov-2015, 08.15.03
T=15.0, H=47.7, 28-Nov-2015, 08.30.05
T=15.1, H=50.5, 28-Nov-2015, 08.45.05
T=15.1, H=50.5, 28-Nov-2015, 09.00.03
T=15.2, H=50.8, 28-Nov-2015, 09.15.02
T=15.2, H=50.4, 28-Nov-2015, 09.30.03
T=15.3, H=50.2, 28-Nov-2015, 09.45.03
T=15.2, H=49.8, 28-Nov-2015, 10.00.02
T=15.2, H=49.6, 28-Nov-2015, 10.15.05
